
 Lista de Imóveis da Caixa;;Data de geração:;13/07/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444401745962 ;PB ;SANTA RITA ;TIBIRI ;RUA AECIO DE FARIAS, N. 109-B, LT 17-A QD 05-B ;79.765,91;137.700,00;42.08;Não;Casa, 0.00 de área total, 69.85 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401745962
 8444409219224 ;PB ;SANTA RITA ;TIBIRI ; RUA SEBASTIAO FERREIRA DOS SANTOS, N. 171, CS 1, LT 35, QD 03-B ;75.305,50;130.000,00;42.08;Não;Casa, 47.50 de área total, 47.50 de área privativa, 142.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409219224
 8444405964553 ;PB ;SANTA RITA ;JARDIM EUROPA ;RUA DEPUTADO INÁCIO BENTO, N. 191B, LT 22B QD 37 ;77.043,32;133.000,00;42.08;Não;Casa, 0.00 de área total, 62.00 de área privativa, 125.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405964553
 8444405054581 ;PB ;SANTA RITA ;Planalto Santa Rita ; RUA EUZÉBIO ENEDINO, N. 170, ;85.477,60;146.000,00;41.46;Não;Casa, 69.99 de área total, 69.99 de área privativa, 250.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405054581
 8444405232226 ;PB ;SANTA RITA ;SANTA RITA ; RUA PROJETADA, N. 120, LT 35-A3 QD 05C ;83.135,75;142.000,00;41.46;Não;Casa, 62.99 de área total, 62.99 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405232226
 8444406610925 ;PB ;SANTA RITA ;PLANALTO TIBIIR II ;RUA PROJETADA, N. 8-A, QUADRA 3-B ;84.892,14;145.000,00;41.46;Não;Casa, 69.98 de área total, 69.98 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406610925
 8444407549979 ;PB ;SANTA RITA ;LOT SOL NASCENTE ; PROJETADA 402B, N. 402, LT 09C QD 34B ;87.233,99;149.000,00;41.46;Não;Casa, 63.93 de área total, 63.93 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407549979
 8444411771460 ;PB ;SANTA RITA ;Lot Plano de Vida II ;RUA ABDIAS ENEDINO DAS CHAGAS, N. 140, OTE 673 - QUADRA 29 ;90.746,77;155.000,00;41.46;Não;Casa, 0.00 de área total, 114.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411771460
 8444412522781 ;PB ;SANTA RITA ; PLANALTO TIBIRI II ;RUA CRISTÓVÃO COLOMBO, N. 36-B, LT 64-B QD 5-C ;84.892,14;145.000,00;41.46;Não;Casa, 60.80 de área total, 60.80 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412522781
 8444417154551 ;PB ;SANTA RITA ;EITEL SANTIAGO ; RUA MARIA IVONETE MARINHO DE ANDRADE, N. 111 A, ;87.819,45;150.000,00;41.46;Não;Casa, 62.00 de área total, 62.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417154551
 8444411547101 ;PB ;SANTA RITA ;DISTRITO DE VARZEA NOVA ; RUA PROJETADA, N. 255-B, 10-C02-BLOTEAMENTO SOL NASCENTE ;81.964,82;140.000,00;41.46;Não;Casa, 65.02 de área total, 65.02 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411547101
 8444407035657 ;PB ;SANTA RITA ;ACUDE ; RUA PROJETADA, N. 373, LOTE A -01H, QUADRA 04 ;90.161,30;154.000,00;41.46;Não;Casa, 62.00 de área total, 62.00 de área privativa, 151.58 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407035657
 8444400133513 ;PB ;SANTA RITA ;PORTAL DE TIBIRI ;RUA DIONIZIO ALVES DE OLIVEIRA, N. 390, ;83.721,21;143.000,00;41.46;Não;Casa, 69.50 de área total, 69.50 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400133513
 8444403166005 ;PB ;SANTA RITA ;PORTAL DE TIBIRI ;RUA JOAO FIRMINO DE LIMA, N. 242, LOT 346 QD 14 ;81.964,82;140.000,00;41.46;Não;Casa, 100.00 de área total, 100.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403166005
 8444413020550 ;PB ;SANTA RITA ;PRIVE AEROPORTO ; RUA PROJETADA, N. 170B, QUADRA 5 ;82.550,28;141.000,00;41.46;Não;Casa, 82.21 de área total, 49.16 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413020550
 8444414071370 ;PB ;SANTA RITA ;PRIVE AEROPORTO ;RUA PROJETADA, N. 15, LT 05-B QD 13 ;86.063,06;147.000,00;41.46;Não;Casa, 0.00 de área total, 60.09 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414071370
 8444418265101 ;PB ;SANTA RITA ;HEITEL SANTIAGO ; RUA PROJETADA, N. 159A, LT 34A QD A03 ;81.613,54;139.400,00;41.46;Não;Casa, 64.20 de área total, 64.20 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418265101
 8444406743895 ;PB ;SANTA RITA ;TIBIRI ;RUA MARIA HELENA ALVES, N. 425A, QD 5C LT 13B ;87.233,99;149.000,00;41.46;Não;Casa, 63.36 de área total, 62.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406743895
 8444407767178 ;PB ;SANTA RITA ;TIBIRI ;RUA MARIA LOPES DA SILVA, N. 233A, QD 1C LT 46-A ;81.964,82;140.000,00;41.46;Não;Casa, 67.20 de área total, 67.20 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407767178
 8555519677270 ;PB ;SANTA RITA ;TIBIRI ; RUA PROJETADA VL-15, N. SN, LT 32A QD 16B ;84.892,14;145.000,00;41.46;Não;Casa, 65.03 de área total, 65.03 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519677270
 8444403478376 ;PB ;SANTA RITA ;LOT SOL NASCENTE ; RUA MARIA ALVES GONCALVES DE LIMA, N. 219, LT 09-B, QD 03-B, ;97.778,11;165.000,00;40.75;Não;Casa, 69.94 de área total, 69.94 de área privativa, 150.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403478376
 8444406263850 ;PB ;SANTA RITA ;LOT PLANALTO S RITA ;RUA PEDRO P. MAIA SOBRINHO, N. 100, Apto 102, LT 23 QD R ;93.037,35;157.000,00;40.75;Não;Apartamento, 97.55 de área total, 55.25 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406263850
 8444426587015 ;PB ;SANTA RITA ; PLANALTO TIBIRI II ;RUA CAPITAO VITURINO CARNEIRO DA CUNHA, N. 410, LT 10, QD 1-C, LOT PLANALTO TIBIRI II ;94.815,14;160.000,00;40.75;Não;Casa, 65.00 de área total, 65.00 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426587015
 8444403457328 ;PB ;SANTA RITA ;PORTAL DE TIBIRI ; RUA RODOLFO BASTOS DA SILVA, N. 63A, QD 02 LT 06A ;97.778,11;165.000,00;40.75;Não;Casa, 63.00 de área total, 63.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403457328
 8555517729833 ;PB ;SANTA RITA ;PORTAL DE TIBIRI ;RUA MANUEL ALVES DAS COSTA, N. 183, CS 102 QD 06 LT 161 ;97.778,11;165.000,00;40.75;Não;Casa, 67.41 de área total, 67.41 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517729833
 8444408815303 ;PB ;SANTA RITA ;VALE DE SANTA RITA ;RUA PROJETADA, N. 361, LT A-19, QD 04 ;94.815,14;160.000,00;40.75;Não;Casa, 62.00 de área total, 62.00 de área privativa, 151.58 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408815303
 8444413401350 ;PB ;SANTA RITA ;VALE DE SANTA RITA ;RUA PROJETADA, N. 50, QD 07 ;93.037,35;157.000,00;40.75;Não;Casa, 69.68 de área total, 69.68 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413401350
 8444427017220 ;PB ;SANTA RITA ;DISTRITO INDUSTRIAL METROPOLITANO ; RUA PROJETADA, N. 102, Apto 303, LT 04, QD 06 ;98.963,30;167.000,00;40.75;Não;Apartamento, 74.24 de área total, 56.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427017220
 8444400188270 ;PB ;SANTA RITA ;JARDIM EUROPA ;RUA MAESTRO PEDRO DOS SANTOS, N. 440, CS B LT Z-1 QD 11-B ;100.741,08;170.000,00;40.75;Não;Casa, 61.26 de área total, 61.26 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400188270
 8444405282908 ;PB ;SANTA RITA ;TIBIRI ; RUA RODOLFO BASTOS DA SILVA, N. 92B, LOT PORTAL DO TIBIRI II QD 01 ;65.607,95;110.000,00;40.36;Não;Casa, 63.49 de área total, 63.49 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405282908
 8444408589265 ;PB ;SANTA RITA ;PLANO DE VIDA ; RUA ADELITA LUZIA DA SILVA, N. 81, CS 1 ;80.973,91;134.000,00;39.58;Não;Casa, 51.56 de área total, 51.56 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408589265
 8444411022130 ;PB ;SANTA RITA ;Lot Plan Tibiri II ;R DEMOCRITO DE SOUZA FILHO, N. 193-A, LT 09-A, QD 14-C ;82.182,47;136.000,00;39.58;Não;Casa, 69.76 de área total, 69.76 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411022130
 8444423981758 ;PB ;SANTA RITA ;Lot Boa Vista ; RUA CAPITÃO TOMAZ PANDA E SILVA, N. 12, Apto 101, PAV TERREO ;76.743,93;127.000,00;39.58;Não;Apartamento, 72.80 de área total, 72.80 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423981758
 8444404102930 ;PB ;SANTA RITA ; PLANALTO TIBIRI II ;RUA DEMOCRITO DE SOUZA FILHO, N. 194A, QD 15C LT 34-A1 ;128.135,66;212.000,00;39.56;Não;Casa, 69.17 de área total, 69.17 de área privativa, 167.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404102930
 1444407110634 ;PB ;SANTA RITA ;Tibiri II ;RUA MALTA, N. 175, LT 18 QD 59 ;159.328,58;250.000,00;36.27;Não;Casa, 0.00 de área total, 0.01 de área privativa, 200.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407110634
 8444401395368 ;PB ;SANTA RITA ;Planalto Tibiri I ; RUA PROJETADA, N. 39C, LT 09C QD 11B ;119.000,00;119.000,00;0.00;Não;Casa, 75.38 de área total, 75.38 de área privativa, 166.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401395368
 8444403080623 ;PB ;SANTA RITA ;PLANO DE VIDA ;RUA PROJETADA, N. 380, CS 102 QD 12 LT 308A ;92.000,00;92.000,00;0.00;Não;Casa, 0.00 de área total, 47.46 de área privativa, 77.71 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403080623
 8444404948872 ;PB ;SANTA RITA ;Lot Shallon ;RUA PROJETADA, N. 101, LT 29A10, QD 09 ;129.000,00;129.000,00;0.00;Não;Casa, 54.60 de área total, 54.60 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404948872
 8444406315494 ;PB ;SANTA RITA ;Eytel Santiago ;RUA JOAQUIM ALVES DE AQUINO, N. 122, CASA B ;141.000,00;141.000,00;0.00;Não;Casa, 0.00 de área total, 67.10 de área privativa, 133.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406315494
 8444407082299 ;PB ;SANTA RITA ;LOT SOLAR DO TIBIRI ; RUA TOSCANO DO CINEMA, N. 45B, LT 09B  QD 4C ;152.000,00;152.000,00;0.00;Não;Casa, 65.69 de área total, 65.69 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407082299
 8444407317008 ;PB ;SANTA RITA ;Várzea Nova ; RUA PROJETADA, N. 142, LT 29-A34 QD 09 ;140.000,00;140.000,00;0.00;Não;Casa, 69.68 de área total, 54.42 de área privativa, 125.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407317008
 8444407355520 ;PB ;SANTA RITA ;SOLAR DO TIRIBI ; RUA MANUEL ALVES DE OLIVEIRA, N. 90, LT 36A, QD 3B ;143.000,00;143.000,00;0.00;Não;Casa, 75.00 de área total, 75.00 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407355520
 8444407522876 ;PB ;SANTA RITA ;LOT SOLAR DO TIBIRI ;RUA MARIA LOPES DA SILVA, N. 223B, LT 44B, QD 1-C ;127.000,00;127.000,00;0.00;Não;Casa, 0.00 de área total, 67.20 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407522876
 8444408270099 ;PB ;SANTA RITA ;PORTAL DO TIBIR II ; RUA RODOLFO B DA SILVA, N. 32B, LT 59B, QD 01 ;141.000,00;141.000,00;0.00;Não;Casa, 64.90 de área total, 64.90 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408270099
 8444408961989 ;PB ;SANTA RITA ; PLANALTO TIBIRI II ;RUA FRANCISCO GUIMARAES, N. 230B, LT 15 QD 10C ;142.000,00;142.000,00;0.00;Não;Casa, 68.00 de área total, 68.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408961989
 8444410528774 ;PB ;SANTA RITA ;Lot Vale Sta Rita I ; RUA PROJETADA, N. 44B, QUADRA 05 LOTE 55-B ;148.000,00;148.000,00;0.00;Não;Casa, 69.37 de área total, 69.37 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410528774
 8444410595854 ;PB ;SANTA RITA ;CENTRO ; RUA PROJETADA 85-A, N. 85, LT 5A1 QD 5-B ;123.000,00;123.000,00;0.00;Não;Casa, 67.90 de área total, 67.90 de área privativa, 133.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410595854
 8444412006910 ;PB ;SANTA RITA ;Tibiri ; RUA MARIA LOPES DA SILVA, N. 13, Apto 201, QD 1C LT 04 ;118.400,00;118.400,00;0.00;Não;Apartamento, 41.84 de área total, 41.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412006910
 8444416709428 ;PB ;SANTA RITA ;PLANO DE VIDA -2ºETA ;PROJETADA, N. 71, CS 1 (QD 30, LT 702) ;150.000,00;150.000,00;0.00;Não;Casa, 0.00 de área total, 57.26 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416709428
 8444417422645 ;PB ;SANTA RITA ;LOT PLANO DE VIDA ; RUA PROJETADA, N. 37, LT 544 QD 25 ;136.000,00;136.000,00;0.00;Não;Casa, 97.47 de área total, 56.94 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417422645
 8444419727982 ;PB ;SANTA RITA ;EITEL SANTIAGO ; RUA MARIA IVONETE MARINHO DE ANDRADE, N. 111, CASA 1 LOTE PL01 QUADRA A 03 ;125.000,00;125.000,00;0.00;Não;Casa, 62.00 de área total, 62.00 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419727982
 8444420816608 ;PB ;SANTA RITA ;CENTRO ; RUA PROJETADA, N. 40, LT 6D QD 17 ;140.000,00;140.000,00;0.00;Não;Casa, 59.05 de área total, 59.05 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420816608
 8444424695643 ;PB ;SANTA RITA ;ZONA URBANA ; RUA PROJETADA, N. SN, LT 17 A QD 05 ;138.000,00;138.000,00;0.00;Não;Casa, 63.00 de área total, 63.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424695643
 8555513715129 ;PB ;SANTA RITA ;SOLAR TIBIRI ; RUA PROJETADA, N. 392A, LT 16B QD 2C ;137.000,00;137.000,00;0.00;Não;Casa, 61.00 de área total, 61.00 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513715129
 8444403868999 ;PB ;SANTA RITA ;CENTRO ;RUA PROJETADA, N. 103-A, LT 17-B QD 6-A ;129.502,40;129.502,40;0.00;Não;Casa, 68.64 de área total, 68.64 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403868999
 8444407155385 ;PB ;SANTA RITA ;CENTRO ; RUA JOÃO ANTÔNIO DE MENDONÇA, N. 212 B, QD 4B LT 32A ;158.000,00;158.000,00;0.00;Não;Casa, 69.83 de área total, 69.83 de área privativa, 159.24 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407155385
 8444400660912 ;PB ;SANTA RITA ;POPULAR ; RUA DEPUTADO CLODOMIRO LEITE, N. 06, Apto 104, QD 07 LOT 13 ;101.000,00;101.000,00;0.00;Não;Apartamento, 47.90 de área total, 47.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400660912
 8444404448802 ;PB ;SANTA RITA ;POPULAR ;RUA COSMA LOPES DIAS ( ANT RUA PROJETADA), N. 52A, QD 02 LT 10 A3 ;104.000,00;104.000,00;0.00;Não;Casa, 60.13 de área total, 60.13 de área privativa, 134.00 de área do terreno,  2 qto(s), WC, 1 sala(s), Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404448802
